source,target,relation,subject,weight
N01920,N01921,depends_on,计算机网络,0.637
N01920,N01923,compared_with,计算机网络,0.652
N01921,N01922,depends_on,计算机网络,0.705
N01921,N01924,is_a,计算机网络,0.616
N01922,N01923,depends_on,计算机网络,0.831
N01922,N01925,implemented_by,计算机网络,0.666
N01923,N01924,depends_on,计算机网络,0.905
N01923,N01926,implemented_by,计算机网络,0.832
N01924,N01925,depends_on,计算机网络,0.659
N01924,N01927,depends_on,计算机网络,0.795
N01925,N01926,depends_on,计算机网络,0.935
N01925,N01928,part_of,计算机网络,0.887
N01926,N01927,depends_on,计算机网络,0.851
N01926,N01929,part_of,计算机网络,0.686
N01927,N01928,depends_on,计算机网络,0.7
N01927,N01930,optimized_by,计算机网络,0.728
N01928,N01929,depends_on,计算机网络,0.69
N01928,N01931,uses,计算机网络,0.634
N01929,N01930,depends_on,计算机网络,0.783
N01929,N01932,part_of,计算机网络,0.738
N01930,N01931,depends_on,计算机网络,0.852
N01930,N01933,uses,计算机网络,0.696
N01931,N01932,depends_on,计算机网络,0.894
N01931,N01934,part_of,计算机网络,0.858
N01932,N01933,depends_on,计算机网络,0.665
N01932,N01935,evaluates,计算机网络,0.973
N01933,N01934,depends_on,计算机网络,0.947
N01933,N01936,is_a,计算机网络,0.767
N01934,N01935,depends_on,计算机网络,0.89
N01934,N01937,implemented_by,计算机网络,0.611
N01935,N01936,depends_on,计算机网络,0.682
N01935,N01938,compared_with,计算机网络,0.611
N01936,N01937,depends_on,计算机网络,0.849
N01936,N01939,compared_with,计算机网络,0.622
N01937,N01938,depends_on,计算机网络,0.704
N01937,N01940,depends_on,计算机网络,0.818
N01938,N01939,depends_on,计算机网络,0.644
N01938,N01941,depends_on,计算机网络,0.814
N01939,N01940,depends_on,计算机网络,0.847
N01939,N01942,depends_on,计算机网络,0.799
N01940,N01941,depends_on,计算机网络,0.945
N01940,N01943,implemented_by,计算机网络,0.887
N01941,N01942,depends_on,计算机网络,0.63
N01941,N01944,evaluates,计算机网络,0.6
N01942,N01943,depends_on,计算机网络,0.718
N01942,N01945,compared_with,计算机网络,0.655
N01943,N01944,depends_on,计算机网络,0.882
N01943,N01946,evaluates,计算机网络,0.614
N01944,N01945,depends_on,计算机网络,0.828
N01944,N01947,evaluates,计算机网络,0.818
N01945,N01946,depends_on,计算机网络,0.897
N01946,N01947,depends_on,计算机网络,0.789
N01949,N01950,depends_on,计算机网络,0.776
N01949,N01952,implemented_by,计算机网络,0.782
N01950,N01951,depends_on,计算机网络,0.776
N01950,N01953,compared_with,计算机网络,0.748
N01951,N01952,depends_on,计算机网络,0.825
N01951,N01954,is_a,计算机网络,0.923
N01952,N01953,depends_on,计算机网络,0.639
N01952,N01955,compared_with,计算机网络,0.669
N01953,N01954,depends_on,计算机网络,0.852
N01953,N01956,is_a,计算机网络,0.95
N01954,N01955,depends_on,计算机网络,0.906
N01954,N01957,evaluates,计算机网络,0.936
N01955,N01956,depends_on,计算机网络,0.827
N01955,N01958,optimized_by,计算机网络,0.741
N01956,N01957,depends_on,计算机网络,0.907
N01956,N01959,depends_on,计算机网络,0.854
N01957,N01958,depends_on,计算机网络,0.783
N01957,N01960,evaluates,计算机网络,0.632
N01958,N01959,depends_on,计算机网络,0.875
N01958,N01961,part_of,计算机网络,0.778
N01959,N01960,depends_on,计算机网络,0.63
N01959,N01962,optimized_by,计算机网络,0.759
N01960,N01961,depends_on,计算机网络,0.81
N01960,N01963,implemented_by,计算机网络,0.908
N01961,N01962,depends_on,计算机网络,0.721
N01961,N01964,compared_with,计算机网络,0.913
N01962,N01963,depends_on,计算机网络,0.696
N01962,N01965,evaluates,计算机网络,0.806
N01963,N01964,depends_on,计算机网络,0.942
N01963,N01966,uses,计算机网络,0.797
N01964,N01965,depends_on,计算机网络,0.609
N01964,N01967,is_a,计算机网络,0.957
N01965,N01966,depends_on,计算机网络,0.897
N01965,N01968,part_of,计算机网络,0.622
N01966,N01967,depends_on,计算机网络,0.783
N01966,N01969,compared_with,计算机网络,0.812
N01967,N01968,depends_on,计算机网络,0.825
N01967,N01970,implemented_by,计算机网络,0.799
N01968,N01969,depends_on,计算机网络,0.838
N01968,N01971,is_a,计算机网络,0.627
N01969,N01970,depends_on,计算机网络,0.878
N01969,N01972,implemented_by,计算机网络,0.688
N01970,N01971,depends_on,计算机网络,0.701
N01970,N01973,part_of,计算机网络,0.759
N01971,N01972,depends_on,计算机网络,0.808
N01971,N01974,evaluates,计算机网络,0.674
N01972,N01973,depends_on,计算机网络,0.627
N01972,N01975,part_of,计算机网络,0.6
N01973,N01974,depends_on,计算机网络,0.927
N01973,N01976,part_of,计算机网络,0.779
N01974,N01975,depends_on,计算机网络,0.621
N01974,N01977,implemented_by,计算机网络,0.986
N01975,N01976,depends_on,计算机网络,0.825
N01975,N01978,depends_on,计算机网络,0.778
N01976,N01977,depends_on,计算机网络,0.825
N01976,N01979,compared_with,计算机网络,0.698
N01977,N01978,depends_on,计算机网络,0.62
N01977,N01980,depends_on,计算机网络,0.847
N01978,N01979,depends_on,计算机网络,0.733
N01978,N01981,compared_with,计算机网络,0.86
N01979,N01980,depends_on,计算机网络,0.6
N01979,N01982,is_a,计算机网络,0.602
N01980,N01981,depends_on,计算机网络,0.826
N01980,N01983,optimized_by,计算机网络,0.978
N01981,N01982,depends_on,计算机网络,0.904
N01981,N01984,evaluates,计算机网络,0.708
N01982,N01983,depends_on,计算机网络,0.735
N01982,N01985,depends_on,计算机网络,0.97
N01983,N01984,depends_on,计算机网络,0.609
N01983,N01986,depends_on,计算机网络,0.709
N01984,N01985,depends_on,计算机网络,0.645
N01984,N01987,evaluates,计算机网络,0.82
N01985,N01986,depends_on,计算机网络,0.689
N01985,N01988,part_of,计算机网络,0.818
N01986,N01987,depends_on,计算机网络,0.862
N01986,N01989,depends_on,计算机网络,0.951
N01987,N01988,depends_on,计算机网络,0.739
N01987,N01990,implemented_by,计算机网络,0.686
N01988,N01989,depends_on,计算机网络,0.735
N01988,N01991,uses,计算机网络,0.618
N01989,N01990,depends_on,计算机网络,0.857
N01989,N01992,compared_with,计算机网络,0.9
N01990,N01991,depends_on,计算机网络,0.845
N01990,N01993,optimized_by,计算机网络,0.719
N01991,N01992,depends_on,计算机网络,0.748
N01991,N01994,is_a,计算机网络,0.76
N01992,N01993,depends_on,计算机网络,0.732
N01992,N01995,is_a,计算机网络,0.983
N01993,N01994,depends_on,计算机网络,0.934
N01993,N01996,optimized_by,计算机网络,0.95
N01994,N01995,depends_on,计算机网络,0.808
N01994,N01997,depends_on,计算机网络,0.757
N01995,N01996,depends_on,计算机网络,0.852
N01995,N01998,optimized_by,计算机网络,0.593
N01996,N01997,depends_on,计算机网络,0.794
N01996,N01999,is_a,计算机网络,0.96
N01997,N01998,depends_on,计算机网络,0.77
N01997,N02000,uses,计算机网络,0.77
N01998,N01999,depends_on,计算机网络,0.731
N01998,N02001,uses,计算机网络,0.766
N01999,N02000,depends_on,计算机网络,0.77
N01999,N02002,optimized_by,计算机网络,0.834
N02000,N02001,depends_on,计算机网络,0.679
N02000,N02003,compared_with,计算机网络,0.653
N02001,N02002,depends_on,计算机网络,0.654
N02001,N02004,uses,计算机网络,0.961
N02002,N02003,depends_on,计算机网络,0.718
N02002,N02005,uses,计算机网络,0.737
N02003,N02004,depends_on,计算机网络,0.659
N02003,N02006,depends_on,计算机网络,0.581
N02004,N02005,depends_on,计算机网络,0.631
N02004,N02007,implemented_by,计算机网络,0.827
N02005,N02006,depends_on,计算机网络,0.619
N02005,N02008,implemented_by,计算机网络,0.722
N02006,N02007,depends_on,计算机网络,0.81
N02006,N02009,part_of,计算机网络,0.874
N02007,N02008,depends_on,计算机网络,0.754
N02007,N02010,depends_on,计算机网络,0.656
N02008,N02009,depends_on,计算机网络,0.64
N02008,N02011,optimized_by,计算机网络,0.909
N02009,N02010,depends_on,计算机网络,0.911
N02009,N02012,implemented_by,计算机网络,0.905
N02010,N02011,depends_on,计算机网络,0.827
N02010,N02013,uses,计算机网络,0.665
N02011,N02012,depends_on,计算机网络,0.856
N02011,N02014,is_a,计算机网络,0.73
N02012,N02013,depends_on,计算机网络,0.82
N02012,N02015,is_a,计算机网络,0.551
N02013,N02014,depends_on,计算机网络,0.864
N02013,N02016,optimized_by,计算机网络,0.981
N02014,N02015,depends_on,计算机网络,0.697
N02014,N02017,depends_on,计算机网络,0.64
N02015,N02016,depends_on,计算机网络,0.845
N02015,N02018,depends_on,计算机网络,0.987
N02016,N02017,depends_on,计算机网络,0.717
N02016,N02019,uses,计算机网络,0.68
N02017,N02018,depends_on,计算机网络,0.827
N02017,N02020,uses,计算机网络,0.734
N02018,N02019,depends_on,计算机网络,0.682
N02018,N02021,optimized_by,计算机网络,0.763
N02019,N02020,depends_on,计算机网络,0.699
N02019,N02022,evaluates,计算机网络,0.912
N02020,N02021,depends_on,计算机网络,0.765
N02020,N02023,compared_with,计算机网络,0.93
N02021,N02022,depends_on,计算机网络,0.854
N02021,N02024,evaluates,计算机网络,0.76
N02022,N02023,depends_on,计算机网络,0.657
N02022,N02025,optimized_by,计算机网络,0.834
N02023,N02024,depends_on,计算机网络,0.88
N02023,N02026,part_of,计算机网络,0.717
N02024,N02025,depends_on,计算机网络,0.705
N02024,N02027,implemented_by,计算机网络,0.719
N02025,N02026,depends_on,计算机网络,0.894
N02025,N02028,uses,计算机网络,0.64
N02026,N02027,depends_on,计算机网络,0.803
N02027,N02028,depends_on,计算机网络,0.932
N02030,N02031,depends_on,计算机网络,0.919
N02030,N02033,evaluates,计算机网络,0.675
N02031,N02032,depends_on,计算机网络,0.927
N02031,N02034,part_of,计算机网络,0.914
N02032,N02033,depends_on,计算机网络,0.824
N02032,N02035,evaluates,计算机网络,0.568
N02033,N02034,depends_on,计算机网络,0.791
N02033,N02036,is_a,计算机网络,0.758
N02034,N02035,depends_on,计算机网络,0.731
N02034,N02037,implemented_by,计算机网络,0.558
N02035,N02036,depends_on,计算机网络,0.646
N02035,N02038,depends_on,计算机网络,0.97
N02036,N02037,depends_on,计算机网络,0.741
N02036,N02039,implemented_by,计算机网络,0.952
N02037,N02038,depends_on,计算机网络,0.948
N02037,N02040,optimized_by,计算机网络,0.592
N02038,N02039,depends_on,计算机网络,0.605
N02038,N02041,depends_on,计算机网络,0.582
N02039,N02040,depends_on,计算机网络,0.747
N02039,N02042,evaluates,计算机网络,0.981
N02040,N02041,depends_on,计算机网络,0.757
N02040,N02043,uses,计算机网络,0.693
N02041,N02042,depends_on,计算机网络,0.747
N02041,N02044,is_a,计算机网络,0.566
N02042,N02043,depends_on,计算机网络,0.634
N02042,N02045,is_a,计算机网络,0.604
N02043,N02044,depends_on,计算机网络,0.78
N02043,N02046,part_of,计算机网络,0.915
N02044,N02045,depends_on,计算机网络,0.783
N02044,N02047,compared_with,计算机网络,0.586
N02045,N02046,depends_on,计算机网络,0.714
N02045,N02048,compared_with,计算机网络,0.778
N02046,N02047,depends_on,计算机网络,0.696
N02046,N02049,evaluates,计算机网络,0.656
N02047,N02048,depends_on,计算机网络,0.888
N02047,N02050,part_of,计算机网络,0.844
N02048,N02049,depends_on,计算机网络,0.748
N02048,N02051,uses,计算机网络,0.771
N02049,N02050,depends_on,计算机网络,0.932
N02049,N02052,optimized_by,计算机网络,0.917
N02050,N02051,depends_on,计算机网络,0.853
N02050,N02053,depends_on,计算机网络,0.908
N02051,N02052,depends_on,计算机网络,0.824
N02051,N02054,compared_with,计算机网络,0.786
N02052,N02053,depends_on,计算机网络,0.943
N02052,N02055,part_of,计算机网络,0.876
N02053,N02054,depends_on,计算机网络,0.742
N02053,N02056,uses,计算机网络,0.73
N02054,N02055,depends_on,计算机网络,0.727
N02054,N02057,part_of,计算机网络,0.957
N02055,N02056,depends_on,计算机网络,0.675
N02055,N02058,is_a,计算机网络,0.796
N02056,N02057,depends_on,计算机网络,0.697
N02056,N02059,evaluates,计算机网络,0.762
N02057,N02058,depends_on,计算机网络,0.757
N02057,N02060,is_a,计算机网络,0.989
N02058,N02059,depends_on,计算机网络,0.843
N02058,N02061,part_of,计算机网络,0.776
N02059,N02060,depends_on,计算机网络,0.635
N02059,N02062,depends_on,计算机网络,0.651
N02060,N02061,depends_on,计算机网络,0.726
N02060,N02063,compared_with,计算机网络,0.663
N02061,N02062,depends_on,计算机网络,0.774
N02061,N02064,optimized_by,计算机网络,0.695
N02062,N02063,depends_on,计算机网络,0.725
N02062,N02065,optimized_by,计算机网络,0.59
N02063,N02064,depends_on,计算机网络,0.946
N02063,N02066,evaluates,计算机网络,0.812
N02064,N02065,depends_on,计算机网络,0.907
N02064,N02067,part_of,计算机网络,0.932
N02065,N02066,depends_on,计算机网络,0.897
N02065,N02068,part_of,计算机网络,0.649
N02066,N02067,depends_on,计算机网络,0.661
N02066,N02069,is_a,计算机网络,0.784
N02067,N02068,depends_on,计算机网络,0.7
N02067,N02070,evaluates,计算机网络,0.889
N02068,N02069,depends_on,计算机网络,0.843
N02068,N02071,part_of,计算机网络,0.965
N02069,N02070,depends_on,计算机网络,0.629
N02069,N02072,part_of,计算机网络,0.772
N02070,N02071,depends_on,计算机网络,0.813
N02070,N02073,optimized_by,计算机网络,0.679
N02071,N02072,depends_on,计算机网络,0.72
N02071,N02074,evaluates,计算机网络,0.591
N02072,N02073,depends_on,计算机网络,0.647
N02072,N02075,uses,计算机网络,0.973
N02073,N02074,depends_on,计算机网络,0.825
N02073,N02076,implemented_by,计算机网络,0.758
N02074,N02075,depends_on,计算机网络,0.782
N02074,N02077,is_a,计算机网络,0.866
N02075,N02076,depends_on,计算机网络,0.77
N02075,N02078,is_a,计算机网络,0.667
N02076,N02077,depends_on,计算机网络,0.627
N02076,N02079,compared_with,计算机网络,0.945
N02077,N02078,depends_on,计算机网络,0.908
N02077,N02080,uses,计算机网络,0.645
N02078,N02079,depends_on,计算机网络,0.889
N02078,N02081,depends_on,计算机网络,0.786
N02079,N02080,depends_on,计算机网络,0.824
N02079,N02082,is_a,计算机网络,0.604
N02080,N02081,depends_on,计算机网络,0.906
N02080,N02083,implemented_by,计算机网络,0.7
N02081,N02082,depends_on,计算机网络,0.849
N02081,N02084,uses,计算机网络,0.974
N02082,N02083,depends_on,计算机网络,0.647
N02082,N02085,compared_with,计算机网络,0.877
N02083,N02084,depends_on,计算机网络,0.847
N02083,N02086,part_of,计算机网络,0.665
N02084,N02085,depends_on,计算机网络,0.852
N02084,N02087,implemented_by,计算机网络,0.72
N02085,N02086,depends_on,计算机网络,0.669
N02085,N02088,is_a,计算机网络,0.707
N02086,N02087,depends_on,计算机网络,0.78
N02086,N02089,uses,计算机网络,0.728
N02087,N02088,depends_on,计算机网络,0.734
N02087,N02090,compared_with,计算机网络,0.736
N02088,N02089,depends_on,计算机网络,0.688
N02088,N02091,depends_on,计算机网络,0.682
N02089,N02090,depends_on,计算机网络,0.618
N02089,N02092,uses,计算机网络,0.883
N02090,N02091,depends_on,计算机网络,0.765
N02090,N02093,evaluates,计算机网络,0.732
N02091,N02092,depends_on,计算机网络,0.767
N02091,N02094,is_a,计算机网络,0.97
N02092,N02093,depends_on,计算机网络,0.625
N02092,N02095,optimized_by,计算机网络,0.651
N02093,N02094,depends_on,计算机网络,0.707
N02093,N02096,is_a,计算机网络,0.841
N02094,N02095,depends_on,计算机网络,0.886
N02094,N02097,part_of,计算机网络,0.941
N02095,N02096,depends_on,计算机网络,0.891
N02095,N02098,optimized_by,计算机网络,0.702
N02096,N02097,depends_on,计算机网络,0.77
N02096,N02099,compared_with,计算机网络,0.644
N02097,N02098,depends_on,计算机网络,0.803
N02097,N02100,is_a,计算机网络,0.757
N02098,N02099,depends_on,计算机网络,0.915
N02098,N02101,is_a,计算机网络,0.932
N02099,N02100,depends_on,计算机网络,0.736
N02099,N02102,depends_on,计算机网络,0.584
N02100,N02101,depends_on,计算机网络,0.659
N02100,N02103,implemented_by,计算机网络,0.629
N02101,N02102,depends_on,计算机网络,0.614
N02101,N02104,uses,计算机网络,0.95
N02102,N02103,depends_on,计算机网络,0.636
N02102,N02105,is_a,计算机网络,0.755
N02103,N02104,depends_on,计算机网络,0.792
N02103,N02106,compared_with,计算机网络,0.645
N02104,N02105,depends_on,计算机网络,0.628
N02104,N02107,depends_on,计算机网络,0.641
N02105,N02106,depends_on,计算机网络,0.729
N02105,N02108,optimized_by,计算机网络,0.901
N02106,N02107,depends_on,计算机网络,0.676
